Date,VIE.PA,VIV.PA
2009-06-04,12.786128044128418,9.751334190368652
2009-06-05,12.68001651763916,9.606523513793945
2009-06-08,12.438323020935059,9.177114486694336
2009-06-09,13.098557472229004,9.140924453735352
2009-06-10,12.845075607299805,9.14610767364502
2009-06-11,13.02781867980957,9.05298900604248
2009-06-12,13.092662811279297,9.127985954284668
2009-06-15,12.565065383911133,8.781380653381348
2009-06-16,12.41474437713623,8.817623138427734
2009-06-17,11.960835456848145,9.104734420776367
2009-06-18,12.066940307617188,9.34784984588623
2009-06-19,12.573904991149902,9.234045028686523
2009-06-22,12.243789672851562,8.977991104125977
2009-06-23,12.137681007385254,8.99605941772461
2009-06-24,12.405901908874512,9.016746520996094
2009-06-25,12.388216018676758,8.972804069519043
2009-06-26,12.1494722366333,8.94950008392334
2009-06-29,12.591592788696289,9.00124454498291
2009-06-30,12.373479843139648,8.81243896484375
2009-07-01,12.850968360900879,8.8253755569458
2009-07-02,12.447165489196777,8.65463638305664
2009-07-03,12.391165733337402,8.65463638305664
2009-07-06,12.391165733337402,8.675324440002441
2009-07-07,12.370532989501953,8.483954429626465
2009-07-08,11.92546272277832,8.633949279785156
2009-07-09,11.869463920593262,8.804689407348633
2009-07-10,11.963781356811523,8.631383895874023
2009-07-13,12.237896919250488,8.755509376525879
2009-07-14,12.158315658569336,8.804689407348633
2009-07-15,12.759598731994629,9.024550437927246
2009-07-16,12.662330627441406,9.096930503845215
2009-07-17,12.968870162963867,9.029680252075195
2009-07-20,13.490570068359375,9.394411087036133
2009-07-21,13.378569602966309,9.420282363891602
2009-07-22,13.278352737426758,9.365972518920898
2009-07-23,13.926796913146973,9.363353729248047
2009-07-24,14.000481605529785,9.234045028686523
2009-07-27,14.106593132019043,9.246980667114258
2009-07-28,13.941534042358398,9.083995819091797
2009-07-29,14.009325981140137,9.133174896240234
2009-07-30,14.171435356140137,9.327163696289062
2009-07-31,14.22449016571045,9.32459831237793
2009-08-03,14.177330017089844,9.673770904541016
2009-08-04,14.292285919189453,9.720330238342285
2009-08-05,14.354177474975586,9.673770904541016
2009-08-06,13.484676361083984,9.660833358764648
2009-08-07,13.192874908447266,9.663400650024414
2009-08-10,13.160454750061035,9.622026443481445
2009-08-11,13.210559844970703,9.472029685974121
2009-08-12,13.67331314086914,9.570280075073242
2009-08-13,13.75289535522461,9.554778099060059
2009-08-14,13.4050931930542,9.472029685974121
